,id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
3943,1060863050528158420,https://www.airbnb.com/rooms/1060863050528158420,20240917031409,2024-09-17,city scrape,The House of Arts and Plants,"Il you love art and plants like me you are welcome to enter my world.<br />In an eclectic and fascinating environment such as an artist's home/studio, I will be happy to welcome you among my plants and my artworks.<br /><br />Located in a young and lively neighborhood, a few minutes from the train station and the airport shuttle you will find me house!<br /><br />Just in front of the bus stop to easily reach the city center and the fair area.<br />Restaraunts and supermarkets close by.","La bolognina is a lively and youthful neighborhood, full of local multi-ethnic restaurants, shops, and local markets. <br />A stone's throw from downtown and the fairgrounds.",https://a0.muscache.com/pictures/miso/Hosting-1060863050528158420/original/2920cb04-b9d0-4311-a00b-1de5a3849e5d.jpeg,14387506,https://www.airbnb.com/users/show/14387506,Donato,2014-04-17,"Bologna, Italy",,within an hour,100%,86%,f,https://a0.muscache.com/im/pictures/user/User-14387506/original/d9186f9c-4b36-4e23-b520-8aed5e2b16ec.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-14387506/original/d9186f9c-4b36-4e23-b520-8aed5e2b16ec.jpeg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,"Bologna, Emilia-Romagna, Italy",Navile,,44.5147319,11.3379706,Private room in vacation home,Private room,2,1.0,1 private bath,1.0,1.0,"[""Bed linens"", ""Dining table"", ""Paid parking on premises"", ""Breakfast"", ""Hangers"", ""Stove"", ""Essentials"", ""Cleaning products"", ""Oven"", ""Dishwasher"", ""Body soap"", ""Wifi"", ""Wine glasses"", ""Refrigerator"", ""Lock on bedroom door"", ""Hot water"", ""Luggage dropoff allowed"", ""Shampoo"", ""Room-darkening shades"", ""Dishes and silverware"", ""Baking sheet"", ""Mosquito net"", ""Cooking basics"", ""Freezer"", ""Coffee maker: drip coffee maker, espresso machine"", ""Books and reading material"", ""Smoking allowed"", ""Host greets you"", ""Washer"", ""Shower gel"", ""Coffee"", ""Bidet"", ""Free dryer \u2013 In unit"", ""Microwave"", ""Pets allowed"", ""Central heating"", ""Elevator"", ""Hair dryer"", ""Clothing storage"", ""Kitchen"", ""Air conditioning"", ""Blender""]",$88.00,2,365,2,2,365,365,2.0,365.0,,t,13,43,73,253,2024-09-17,8,8,0,2024-03-22,2024-06-09,4.5,4.75,4.38,4.88,5.0,4.5,4.25,IT037006C1FOA5L45B,f,1,0,1,0,1.33
3947,1061599476351288250,https://www.airbnb.com/rooms/1061599476351288250,20240917031409,2024-09-17,city scrape,R&B San Marco-camera Bellavista,Spoil yourself with this charming accommodation and its elegant furnishings.,,https://a0.muscache.com/pictures/hosting/Hosting-1061599476351288250/original/23688066-6335-47ce-82a1-0e4d47f6d59c.jpeg,552264004,https://www.airbnb.com/users/show/552264004,Marco,2023-12-23,"Bologna, Italy",Sono anni che mi occupo di gastronomia ed il mio obbiettivo é accogliere al meglio i miei clienti,within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/b805ca88-813e-4ce7-b748-78d130912a82.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/b805ca88-813e-4ce7-b748-78d130912a82.jpg?aki_policy=profile_x_medium,,3,3,"['email', 'phone']",t,t,,Navile,,44.50935,11.34809,Private room in bed and breakfast,Private room,2,1.0,1 bath,1.0,1.0,"[""Keypad"", ""First aid kit"", ""Exterior security cameras on property"", ""Paid parking on premises"", ""Iron"", ""Fire extinguisher"", ""Dedicated workspace"", ""Smoke alarm"", ""TV"", ""Heating"", ""Self check-in"", ""Wifi"", ""Kitchen"", ""Hair dryer"", ""Lock on bedroom door"", ""Air conditioning"", ""Carbon monoxide alarm""]",$203.00,1,365,1,1,365,365,1.0,365.0,,t,4,11,19,19,2024-09-17,2,2,0,2024-03-18,2024-05-19,5.0,5.0,4.5,5.0,5.0,4.5,4.5,,t,3,0,3,0,0.33
3957,1064449014945505983,https://www.airbnb.com/rooms/1064449014945505983,20240917031409,2024-09-17,city scrape,La Casetta dell’Artista,"Enhance your journey with a Unique experience in the city center of Bologna, near the Two Towers.<br />Come live for a day inside the painting studio of an artist-designer collaborating with major international brands. You are welcome to immerse yourself in art, fashion, and design in an exclusive, welcoming, and warm atmosphere.<br />Central location, close to the station, and perfect for reaching any point of interest on foot in no<br />time.",,https://a0.muscache.com/pictures/hosting/Hosting-1064449014945505983/original/1af2c45e-f838-4b34-94d1-1e0131839f13.jpeg,13699930,https://www.airbnb.com/users/show/13699930,Giulia,2014-03-30,"Bologna, Italy","I works as a freelance eclectic creative declining my personal style in different fields: from fashion to design, adverstising, and publishing collaborating with important internationally renowned brands . Search Giulia Sollai La Casetta dell’Artista for more",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/User-13699930/original/f0ee0d8b-1b34-4bcd-9f2c-75c2a9ed1dc3.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-13699930/original/f0ee0d8b-1b34-4bcd-9f2c-75c2a9ed1dc3.jpeg?aki_policy=profile_x_medium,,1,3,"['email', 'phone']",t,t,,Santo Stefano,,44.49953408168955,11.350513100624084,Private room in bed and breakfast,Private room,2,1.0,1 bath,1.0,1.0,"[""Bio / vegan shampoo"", ""Bed linens"", ""Dining table"", ""Breakfast"", ""Hangers"", ""Essentials"", ""Hot water kettle"", ""Coffee maker: espresso machine"", ""Heating"", ""Extra pillows and blankets"", ""Wifi"", ""Lock on bedroom door"", ""Hot water"", ""Luggage dropoff allowed"", ""Room-darkening shades"", ""First aid kit"", ""Bio / vegan conditioner"", ""Dedicated workspace"", ""Books and reading material"", ""Bio / vegan body soap"", ""Portable fans"", ""Host greets you"", ""Laundromat nearby"", ""Smeg refrigerator"", ""Shower gel"", ""Children\u2019s books and toys"", ""Coffee"", ""Theme room"", ""Elevator"", ""Hair dryer"", ""Clothing storage"", ""Air conditioning""]",$85.00,1,7,1,1,7,7,1.0,7.0,,t,2,17,45,167,2024-09-17,40,40,1,2024-02-11,2024-09-16,4.95,4.95,5.0,5.0,5.0,4.95,4.9,8087,t,1,0,1,0,5.45
3966,1066737191971840125,https://www.airbnb.com/rooms/1066737191971840125,20240917031409,2024-09-17,city scrape,Avantgard Rooms Red Carpet - Suite Grey,"The Grey Suite is the diamond tip of Avantgard Rooms Red Carpet, with the private bathroom in the room, the private balcony overlooking the rooftops of Bologna and high-end finishes! Here you will find everything you need to spend quality time here, with Smart TV, fiber internet connection, and in the common area you will find a kitchen equipped with everything you need such as Saccaria coffee machine, tea kettle, toaster, oven, dishes, cutlery and various tools in the common area.",,https://a0.muscache.com/pictures/miso/Hosting-1066737191971840125/original/0bef0fd7-fa7c-4f25-9db9-f8b9beb3d961.jpeg,526272261,https://www.airbnb.com/users/show/526272261,Enrico,2023-07-17,"Bologna, Italy",,within an hour,100%,97%,f,https://a0.muscache.com/im/pictures/user/f95645c4-8e3b-4d8c-bde7-1f2c0fce12a8.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/f95645c4-8e3b-4d8c-bde7-1f2c0fce12a8.jpg?aki_policy=profile_x_medium,,11,11,"['email', 'phone']",t,t,,San Donato - San Vitale,,44.49474730000001,11.3619209,Private room in bed and breakfast,Private room,2,1.0,1 private bath,1.0,2.0,"[""Dishes and silverware"", ""Self check-in"", ""Lockbox"", ""TV"", ""Backyard"", ""Wifi"", ""Kitchen"", ""Refrigerator"", ""Lock on bedroom door"", ""Air conditioning"", ""Coffee maker""]",$90.00,1,365,1,2,365,365,1.3,365.0,,t,12,24,54,67,2024-09-17,3,3,0,2024-04-11,2024-05-21,5.0,5.0,5.0,5.0,5.0,5.0,4.67,,t,11,3,8,0,0.56
3970,1067970966792730508,https://www.airbnb.com/rooms/1067970966792730508,20240917031409,2024-09-17,city scrape,Stanza con letto matrimoniale,,,https://a0.muscache.com/pictures/miso/Hosting-1067970966792730508/original/62729dc1-2a8a-4b9a-a0ec-a7e54444a1b7.jpeg,36649691,https://www.airbnb.com/users/show/36649691,Gabriele,2015-06-24,"Bologna, Italy","<a href=""http://www.gabrielebenedetti.com/"" rel=""nofollow"" target=""_blank"">http://www.gabrielebenedetti.com/</a> il mio piccolo spazio sul web aperto nel 2013 un po' per sfizio un po' per curiosità...<div>chissà come andrà a finire...</div>",,,0%,f,https://a0.muscache.com/im/users/36649691/profile_pic/1435179050/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/36649691/profile_pic/1435179050/original.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,f,,Navile,,44.5138876,11.336001,Private room in rental unit,Private room,2,0.5,Half-bath,1.0,1.0,"[""Paid parking on premises"", ""Dedicated workspace"", ""Kitchen"", ""Lock on bedroom door"", ""Air conditioning"", ""Outdoor dining area"", ""Washer""]",$80.00,25,365,25,25,365,365,25.0,365.0,,,29,59,89,269,2024-09-17,0,0,0,,,,,,,,,,,f,1,0,1,0,
3978,1068908867136819283,https://www.airbnb.com/rooms/1068908867136819283,20240917031409,2024-09-17,city scrape,Camera Singola Del Borgo,"Fully furnished single room, part of the ""Two-room apartment Del Borgo"". Exclusive access to the hallway room by door equipped with a lock and key door. The structure as a whole is an apartment consisting of hallway, kitchenette complete with pans and dishes, bathroom, and  bedrooms.<br />The shared parts (kitchenette and bathroom) must be shared with one or two other guests in the other room.",,https://a0.muscache.com/pictures/miso/Hosting-1068908867136819283/original/fbe237d9-d6e9-42fb-857e-5c7c05d98010.jpeg,547963760,https://www.airbnb.com/users/show/547963760,Tommaso,2023-11-24,"Pieve di Cento, Italy",,within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/efee0b16-d9f2-481e-b1c1-903543a65235.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/efee0b16-d9f2-481e-b1c1-903543a65235.jpg?aki_policy=profile_x_medium,,3,3,"['email', 'phone']",t,t,,Borgo Panigale - Reno,,44.52044,11.27899,Private room in condo,Private room,1,1.0,1 shared bath,1.0,1.0,"[""Bed linens"", ""Dining table"", ""Fire extinguisher"", ""Clothing storage: closet"", ""Hangers"", ""Kitchenette"", ""Cleaning products"", ""Heating"", ""Extra pillows and blankets"", ""Wifi"", ""Free parking on premises"", ""Refrigerator"", ""Lock on bedroom door"", ""Hot water"", ""Room-darkening shades"", ""Dishes and silverware"", ""Mosquito net"", ""First aid kit"", ""Cooking basics"", ""Other gas stove"", ""Freezer"", ""Pocket wifi"", ""Self check-in"", ""Portable fans"", ""Shower gel"", ""Housekeeping available 1 day a week - included with your stay"", ""Bidet"", ""Lockbox"", ""TV"", ""Air conditioning"", ""Coffee maker""]",$49.00,7,14,7,7,14,14,7.0,14.0,,t,20,50,80,96,2024-09-17,1,1,0,2024-04-25,2024-04-25,4.0,4.0,4.0,4.0,4.0,3.0,5.0,IT037006C25OV9CKJB,t,3,1,2,0,0.21
3981,1069307873188210422,https://www.airbnb.com/rooms/1069307873188210422,20240917031409,2024-09-17,city scrape,Camera Del Borgo Doppia / Matrimoniale,"Fully furnished double / double room that is part of the accommodation structure ""Bilocale Del Borgo"". Access to the room from the hallway by a door equipped with a lock and key. The accommodation is an apartment consisting of hall, kitchenette complete with pans and dishes, bathroom, and two bedrooms.<br />The shared parts must be shared with only one other guest in the other room. Parking inside the property is included in the price.",,https://a0.muscache.com/pictures/miso/Hosting-1069307873188210422/original/26a93722-3b72-484a-87e2-898f1d68b0ac.jpeg,547963760,https://www.airbnb.com/users/show/547963760,Tommaso,2023-11-24,"Pieve di Cento, Italy",,within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/efee0b16-d9f2-481e-b1c1-903543a65235.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/efee0b16-d9f2-481e-b1c1-903543a65235.jpg?aki_policy=profile_x_medium,,3,3,"['email', 'phone']",t,t,,Borgo Panigale - Reno,,44.52082,11.27842,Private room in condo,Private room,2,1.0,1 bath,1.0,2.0,"[""Bed linens"", ""Dining table"", ""Fire extinguisher"", ""Hangers"", ""Clothing storage: closet and dresser"", ""Kitchenette"", ""Cleaning products"", ""Heating"", ""Extra pillows and blankets"", ""Wifi"", ""Free parking on premises"", ""Refrigerator"", ""Lock on bedroom door"", ""Hot water"", ""Room-darkening shades"", ""Dishes and silverware"", ""Mosquito net"", ""First aid kit"", ""Cooking basics"", ""Other gas stove"", ""Freezer"", ""Pocket wifi"", ""Self check-in"", ""Portable fans"", ""Shower gel"", ""Housekeeping available 1 day a week - included with your stay"", ""Bidet"", ""Lockbox"", ""TV"", ""Air conditioning"", ""Coffee maker""]",$68.00,7,14,2,7,14,14,6.9,14.0,,t,24,54,84,100,2024-09-17,0,0,0,,,,,,,,,,IT037006C25OV9CKJB,t,3,1,2,0,
3986,1069461831806632742,https://www.airbnb.com/rooms/1069461831806632742,20240917031409,2024-09-17,previous scrape,Room With Dedicated Kitchen,"Hi! I'm Salem Amari, welcome home :)<br /><br />The room is in an apartment near San Luca and Dall'Ara stadium, in a green and quiet area, just a few minutes from downtown.<br /><br />You will have a room with capacity for up to 2 people with one french bed.<br /><br />The room has a dedicated kitchen and Wi-Fi with 1Gbps of download speed.<br /><br />I am here at your disposal, do not hesitate to contact me!",,https://a0.muscache.com/pictures/miso/Hosting-1069461831806632742/original/f3c37161-c024-4356-9975-dd884ee0ac2c.jpeg,274030097,https://www.airbnb.com/users/show/274030097,Salem,2019-07-06,"Bologna, Italy",I’m Salem and I host in Bologna! I like to know new people and share so I decided to join this community :) ,within an hour,100%,100%,,https://a0.muscache.com/im/pictures/user/ab5415cb-58a2-4d92-bd37-00f2ad0a98aa.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/ab5415cb-58a2-4d92-bd37-00f2ad0a98aa.jpg?aki_policy=profile_x_medium,,5,8,"['email', 'phone']",t,t,,Porto - Saragozza,,44.49549,11.31665,Private room in rental unit,Private room,2,,1 bath,,,"[""Bed linens"", ""Dining table"", ""Hangers"", ""Essentials"", ""Cleaning products"", ""Smart lock"", ""Oven"", ""Dishwasher"", ""Body soap"", ""Heating"", ""Extra pillows and blankets"", ""Wifi"", ""Patio or balcony"", ""Refrigerator"", ""Lock on bedroom door"", ""Paid parking off premises"", ""Hot water"", ""Conditioner"", ""Shampoo"", ""Room-darkening shades"", ""Dishes and silverware"", ""Freezer"", ""Self check-in"", ""Smoke alarm"", ""Washer"", ""Single level home"", ""Shower gel"", ""Cleaning available during stay"", ""Bidet"", ""Microwave"", ""Elevator"", ""Hair dryer"", ""Clothing storage"", ""Kitchen"", ""Carbon monoxide alarm""]",,1,30,1,1,30,30,1.0,30.0,,t,0,0,0,0,2024-09-17,33,33,0,2024-01-23,2024-06-10,4.3,4.61,4.12,4.7,4.85,4.55,4.3,,t,3,0,3,0,4.14
3994,1071673940889089114,https://www.airbnb.com/rooms/1071673940889089114,20240917031409,2024-09-17,city scrape,Affittacamere S Orsola/Malpighi,"Simple modern room with private outdoor bathroom<br />attached to the hospital S Orsola/ Malpighi <br />Quiet area and served by means to go in all directions of the city<br />it is a 10-minute walk from Porta Mazzini where the path to visit the town of Via Maggiore begins, where you will find La Prega dei servi, Corte Isolani, Piazza S Stefano, Le Torri degli Asinelli, Piazza Maggiore, Via Indipendenza and the various museums. Many restaurants where you can enjoy the delicious Bolognese cuisine",,https://a0.muscache.com/pictures/hosting/Hosting-1071673940889089114/original/e07070d7-13c4-4fc3-a77f-da5dd8ac1910.jpeg,557240084,https://www.airbnb.com/users/show/557240084,Maria,2024-01-18,,,,,86%,t,https://a0.muscache.com/defaults/user_pic-50x50.png?v=3,https://a0.muscache.com/defaults/user_pic-225x225.png?v=3,,1,1,"['email', 'phone']",f,t,,San Donato - San Vitale,,44.4901934,11.3659636,Private room in bed and breakfast,Private room,2,1.0,1 bath,1.0,1.0,"[""Bed linens"", ""Dining table"", ""Window guards"", ""Central air conditioning"", ""Hangers"", ""Clothing storage: closet and dresser"", ""Essentials"", ""Hot water kettle"", ""Iron"", ""Bagno schiuma body soap"", ""Extra pillows and blankets"", ""Wifi"", ""Lock on bedroom door"", ""Hot water"", ""Luggage dropoff allowed"", ""Room-darkening shades"", ""Dishes and silverware"", ""Freezer"", ""Single oven"", ""Host greets you"", ""Laundromat nearby"", ""Long term stays allowed"", ""Bidet"", ""Microwave"", ""TV"", ""Central heating"", ""Hair dryer"", ""Kitchen""]",$117.00,2,30,2,2,30,30,2.0,30.0,,t,7,7,7,185,2024-09-17,9,9,0,2024-02-18,2024-05-26,5.0,5.0,5.0,5.0,5.0,4.78,5.0,,f,1,0,1,0,1.27
3995,1071728391706950565,https://www.airbnb.com/rooms/1071728391706950565,20240917031409,2024-09-17,city scrape,Le Stanze dell'Edera - Alba Chiara,"In the ""Alba Chiara"" room, every detail is designed to offer an unforgettable experience. Characterized by a cozy double bed, large en-suite bathroom and a walk-in closet. Integrated by a state-of-the-art home automation system: access to the room is through a card, and the B&B's gate and door opening system via smartphone.<br />Completed with large common spaces, the living area with comfortable kitchen and charming private garden make the living room unique.",,https://a0.muscache.com/pictures/miso/Hosting-1071728391706950565/original/7156acbc-c9ee-4839-8b71-755c522cdfab.jpeg,553460353,https://www.airbnb.com/users/show/553460353,Rashid Choudry,2023-12-30,,,within an hour,100%,61%,f,https://a0.muscache.com/im/pictures/user/User-553460353/original/7d7dcebb-795d-42d3-b849-306f728d56dc.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-553460353/original/7d7dcebb-795d-42d3-b849-306f728d56dc.jpeg?aki_policy=profile_x_medium,,13,18,"['email', 'phone']",t,t,,Porto - Saragozza,,44.50116,11.33992,Private room in bed and breakfast,Private room,2,1.0,1 private bath,1.0,1.0,"[""Coffee maker: pour-over coffee"", ""Fire extinguisher"", ""Hangers"", ""Essentials"", ""Cleaning products"", ""Smart lock"", ""Exterior security cameras on property"", ""Oven"", ""Dishwasher"", ""Body soap"", ""Heating"", ""Wifi"", ""Refrigerator"", ""Lock on bedroom door"", ""Hot water"", ""Conditioner"", ""Dishes and silverware"", ""Cooking basics"", ""Dedicated workspace"", ""Self check-in"", ""Backyard"", ""Outdoor dining area"", ""Long term stays allowed"", ""Coffee"", ""Bidet"", ""TV"", ""Hair dryer"", ""Clothing storage"", ""Kitchen"", ""Air conditioning""]",$244.00,1,365,1,1,99,99,1.0,99.0,,t,5,15,35,303,2024-09-17,0,0,0,,,,,,,,,,,t,5,1,4,0,
3996,1071734698605562583,https://www.airbnb.com/rooms/1071734698605562583,20240917031409,2024-09-17,city scrape,Le Stanze dell'Edera - Brava Giulia,"In the ""Brava Giulia"" room, every detail is designed to offer an unforgettable experience. Characterized by a cozy double bed, large en-suite bathroom and a walk-in closet. Integrated by a state-of-the-art home automation system: access to the room is through a card, and the B&B's gate and door opening system via smartphone.<br />Completed with large common spaces, the living area with comfortable kitchen and charming private garden make the living room unique.",,https://a0.muscache.com/pictures/miso/Hosting-1071734698605562583/original/c0970e66-46e7-4585-b594-dc916baef48f.jpeg,553460353,https://www.airbnb.com/users/show/553460353,Rashid Choudry,2023-12-30,,,within an hour,100%,61%,f,https://a0.muscache.com/im/pictures/user/User-553460353/original/7d7dcebb-795d-42d3-b849-306f728d56dc.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-553460353/original/7d7dcebb-795d-42d3-b849-306f728d56dc.jpeg?aki_policy=profile_x_medium,,13,18,"['email', 'phone']",t,t,,Porto - Saragozza,,44.49904,11.34016,Private room in bed and breakfast,Private room,2,1.0,1 bath,1.0,1.0,"[""Coffee maker: pour-over coffee"", ""Fire extinguisher"", ""Hangers"", ""Essentials"", ""Cleaning products"", ""Smart lock"", ""Exterior security cameras on property"", ""Oven"", ""Dishwasher"", ""Body soap"", ""Heating"", ""Wifi"", ""Refrigerator"", ""Hot water"", ""Conditioner"", ""Dishes and silverware"", ""Dedicated workspace"", ""Self check-in"", ""Backyard"", ""Outdoor dining area"", ""Long term stays allowed"", ""Coffee"", ""Bidet"", ""TV"", ""Hair dryer"", ""Clothing storage"", ""Kitchen"", ""Air conditioning""]",$195.00,1,365,1,1,99,99,1.0,99.0,,t,4,18,42,313,2024-09-17,0,0,0,,,,,,,,,,,t,5,1,4,0,
3997,1071739787322559800,https://www.airbnb.com/rooms/1071739787322559800,20240917031409,2024-09-17,previous scrape,Le Stanze dell'Edera - Vivere,"Welcome to ""Le Stanze dell 'Edera""<br />The ""Live"" room with its wraparound double bed and elegant en-suite bathroom, is designed to ensure a relaxing and pleasant stay. <br />Integrated by a state-of-the-art home automation system: access to the room is through a card, and the B&B's gate and door opening system via smartphone.<br />Completed by large common spaces, the living area with full kitchen and enchanting private garden make the living room unique.",,https://a0.muscache.com/pictures/miso/Hosting-1071739787322559800/original/0429629a-6856-414f-a81d-1805cc625ed4.jpeg,553460353,https://www.airbnb.com/users/show/553460353,Rashid Choudry,2023-12-30,,,within an hour,100%,61%,f,https://a0.muscache.com/im/pictures/user/User-553460353/original/7d7dcebb-795d-42d3-b849-306f728d56dc.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-553460353/original/7d7dcebb-795d-42d3-b849-306f728d56dc.jpeg?aki_policy=profile_x_medium,,13,18,"['email', 'phone']",t,t,,Porto - Saragozza,,44.50107,11.33907,Private room in bed and breakfast,Private room,2,,1 bath,1.0,,"[""Coffee maker: pour-over coffee"", ""Fire extinguisher"", ""Hangers"", ""Essentials"", ""Cleaning products"", ""Smart lock"", ""Exterior security cameras on property"", ""Oven"", ""Dishwasher"", ""Body soap"", ""Heating"", ""Wifi"", ""Crib"", ""Refrigerator"", ""Hot water"", ""Conditioner"", ""Dishes and silverware"", ""Cooking basics"", ""Dedicated workspace"", ""Self check-in"", ""Smoke alarm"", ""Backyard"", ""Outdoor dining area"", ""Long term stays allowed"", ""Coffee"", ""Bidet"", ""TV"", ""Hair dryer"", ""Clothing storage"", ""Kitchen"", ""Air conditioning"", ""Carbon monoxide alarm""]",,1,365,1,1,99,99,1.0,99.0,,t,5,12,41,308,2024-09-17,1,1,0,2024-01-21,2024-01-21,5.0,4.0,5.0,5.0,5.0,5.0,4.0,,t,5,1,4,0,0.12
4012,1075293082961887626,https://www.airbnb.com/rooms/1075293082961887626,20240917031409,2024-09-17,city scrape,Stanza Bolognina,"Double room in an apartment with a shared bathroom and the possibility of using the kitchen and common areas.<br />Located just outside the center, 6 minutes walk from the central station (including airport connections) and 3 from the nearest bus stops, in the quietest area of the city's newest neighborhood.",,https://a0.muscache.com/pictures/miso/Hosting-1075293082961887626/original/c670fc5b-ce91-4003-8836-de6877980ad9.jpeg,215368575,https://www.airbnb.com/users/show/215368575,Marta,2018-09-14,"Bologna, Italy",,within a day,90%,92%,t,https://a0.muscache.com/im/pictures/user/de6a3619-01a0-48ef-8d8c-84355b3a5eeb.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/de6a3619-01a0-48ef-8d8c-84355b3a5eeb.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,,Navile,,44.51062659999999,11.3424418,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,1.0,"[""Bed linens"", ""Dining table"", ""Shared backyard \u2013 Fully fenced"", ""Paid parking on premises"", ""Dryer"", ""Clothing storage: closet"", ""Hangers"", ""Safe"", ""Essentials"", ""Hot water kettle"", ""Cleaning products"", ""Oven"", ""Bikes"", ""Dishwasher"", ""Iron"", ""Body soap"", ""Board games"", ""Extra pillows and blankets"", ""Wifi"", ""Wine glasses"", ""Refrigerator"", ""Lock on bedroom door"", ""Drying rack for clothing"", ""Hot water"", ""Conditioner"", ""Room-darkening shades"", ""Shampoo"", ""Dishes and silverware"", ""Baking sheet"", ""Cooking basics"", ""Luggage dropoff allowed"", ""Other gas stove"", ""Freezer"", ""Free washer \u2013 In unit"", ""Dedicated workspace"", ""Books and reading material"", ""Record player"", ""Portable fans"", ""Host greets you"", ""Laundromat nearby"", ""Outdoor dining area"", ""Shower gel"", ""Coffee"", ""Bidet"", ""Microwave"", ""Central heating"", ""Elevator"", ""Hair dryer"", ""Kitchen"", ""Carbon monoxide alarm"", ""Coffee maker""]",$65.00,1,365,1,1,365,365,1.0,365.0,,t,1,1,1,75,2024-09-17,26,26,1,2024-02-18,2024-09-03,4.85,4.88,4.81,4.96,4.88,4.69,4.69,,f,1,0,1,0,3.66
4013,1075339601802953341,https://www.airbnb.com/rooms/1075339601802953341,20240917031409,2024-09-17,city scrape,casa elegante in centro,"historic palace, cruise ceiling, living room, spacious and in the historic center.",,https://a0.muscache.com/pictures/5b215ff2-f028-4573-8de3-0ca20c0553df.jpg,13598228,https://www.airbnb.com/users/show/13598228,Rita & Mou,2014-03-27,"Bologna, Italy","ciao a tutti! 
mi chiamo Rita, lavoro in teatro e con la musica.
A Bologna vivo in centro in via Galliera dove gestisco questo B&B ! 
Ho un cagnolino di nome Mou che va d'accordo con tutti i cani e bambini!


Hi!!!
my name is Rita , i'm actress and drummer... and i live in Matera and in Bologna! My family is very funny ! ;)",within an hour,100%,99%,t,https://a0.muscache.com/im/pictures/user/User-13598228/original/99f838ae-7d8a-4c49-953f-3ff70178cd52.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-13598228/original/99f838ae-7d8a-4c49-953f-3ff70178cd52.jpeg?aki_policy=profile_x_medium,,2,2,"['email', 'phone']",t,t,,Santo Stefano,,44.49715,11.34324,Private room in bed and breakfast,Private room,2,2.0,2 baths,1.0,1.0,"[""Cooking basics"", ""Dedicated workspace"", ""Pets allowed"", ""TV"", ""Wifi"", ""Kitchen"", ""Host greets you"", ""Lock on bedroom door""]",$106.00,1,7,1,1,7,7,1.0,7.0,,t,10,36,66,235,2024-09-17,20,20,1,2024-02-05,2024-09-15,4.9,4.95,4.9,5.0,5.0,5.0,4.9,,f,2,0,2,0,2.65
